DateTime,Open,High,Low,Close,Volume_(BTC)
2015-10-20,264.28,272.95,262.67,270.64,28967.44125269
2015-10-21,270.3,272.69,264.0,267.89,20396.77801306
2015-10-22,267.9,280.04,267.39,275.21,30166.42544252
2015-10-23,275.21,280.19,273.46,278.6,21572.26847047
2015-10-24,278.6,284.0,278.22,282.84,20586.33501752
2015-10-25,283.03,296.0,282.2,283.96,30003.58655651
2015-10-26,283.96,286.99,279.25,286.9,21266.47299543
2015-10-27,286.9,300.0,286.15,295.54,34002.14865181
2015-10-28,295.8,308.48,294.4,305.67,31263.17100679
2015-10-29,305.67,319.6,301.7,314.82,32258.307426119998
2015-10-30,314.95,334.05,313.5,328.65,39364.02820732
2015-10-31,328.28,334.67,302.99,310.18,28765.1783626
2015-11-01,310.9,329.85,303.01,325.78,14281.54590222
2015-11-02,325.78,369.02,320.0,361.26,45146.50238984
2015-11-03,361.73,420.77,360.4,404.06,77212.78172071
2015-11-04,404.55,502.0,368.11,408.0,105959.25914077
2015-11-05,407.99,448.79,364.37,385.5,60174.71348846
2015-11-06,387.77,396.67,353.26,374.47,46952.53785182
2015-11-07,374.41,392.82,371.07,383.53,26348.5951725
2015-11-08,383.62,390.47,366.18,372.65,27445.0190869
2015-11-09,372.86,386.79,360.54,377.9,25934.97280336
2015-11-10,378.02,381.44,323.63,336.8,48890.59709484
2015-11-11,335.02,341.41,294.0,309.91,51510.30806168
2015-11-12,309.95,344.78,308.42,337.17,37744.44698848
2015-11-13,337.0,342.0,325.0,336.99,24663.47295722
2015-11-14,336.98,356.1,325.45,333.0,25628.3782729
2015-11-15,332.95,334.99,314.6,319.28,27643.56081053
2015-11-16,319.29,332.25,315.0,330.83,22243.82252044
2015-11-17,330.82,350.44,329.0,336.08,27718.67585233
2015-11-18,336.0,337.89,330.28,335.65,27252.09998985
2015-11-19,335.68,336.48,324.92,326.02,26919.51670768
2015-11-20,326.51,327.73,310.0,322.04,21303.64116376
2015-11-21,322.04,328.94,318.52,326.5,5129.35325162
2015-11-22,326.5,326.6,320.13,324.2,4062.21223126
2015-11-23,324.2,326.09,320.39,323.48,5101.55728889
2015-11-24,323.48,323.5,317.0,319.7,8649.01893298
2015-11-25,319.7,330.84,316.0,328.9,12253.7599758
2015-11-26,328.9,369.7,328.53,353.21,35986.16248608
2015-11-27,353.9,364.8,347.84,357.14,13276.8300685
2015-11-28,357.42,359.44,350.41,356.95,6275.36735525
2015-11-29,356.78,373.15,354.45,371.48,7817.18354971
2015-11-30,371.2,383.0,367.11,376.71,18097.95321032
2015-12-01,376.7,379.0,354.56,363.06,15410.28235169
2015-12-02,362.7,362.84,348.64,358.89,12343.4077678
2015-12-03,359.11,370.53,356.21,361.42,12190.8839355
2015-12-04,361.48,364.3,355.92,363.62,9989.28021734
2015-12-05,363.62,389.89,363.0,388.0,16784.12666746
2015-12-06,388.0,399.85,383.0,388.24,14679.43603185
2015-12-07,388.54,399.91,381.01,395.57,14949.58607447
2015-12-08,395.57,418.87,388.33,417.89,11455.14109168
2015-12-09,416.67,424.95,400.0,416.98,21039.9085073
2015-12-10,416.69,419.79,408.91,415.57,8463.88473949
2015-12-11,415.57,454.48,415.13,453.04,29020.19839361
2015-12-12,453.12,467.8,403.0,436.19,29770.28379771
2015-12-13,436.08,442.97,422.03,433.07,11725.66723962
2015-12-14,433.13,448.12,428.42,443.36,13386.74415731
2015-12-15,443.3,464.99,442.94,464.53,18096.388283199998
2015-12-16,464.53,465.0,436.89,455.87,23377.12257344
2015-12-17,455.61,458.84,448.75,456.17,6598.6409486
2015-12-18,455.37,466.64,453.5,462.46,12914.73680338
2015-12-19,463.7,465.9,452.03,461.8,6839.17868702
2015-12-20,461.89,462.0,433.83,442.54,16626.4883553
2015-12-21,442.47,450.0,425.52,438.07,18930.86318614
2015-12-22,438.14,443.58,433.06,435.48,8146.01738798
2015-12-23,435.65,445.52,434.43,442.56,7100.2282874
2015-12-24,443.01,459.54,443.01,455.0,10138.31555001
2015-12-25,455.78,458.33,448.0,455.51,2877.16735131
2015-12-26,455.5,457.45,407.25,417.39,26672.12173065
2015-12-27,417.11,425.42,410.5,421.76,6968.57365917
2015-12-28,421.78,429.86,417.01,421.46,7560.56299201
2015-12-29,420.81,433.33,418.55,431.82,10419.58536596
2015-12-30,431.7,434.97,420.75,425.84,7717.51026264
2015-12-31,426.09,433.89,419.99,430.89,6634.8631670800005
2016-01-01,430.89,436.0,427.2,433.82,3788.11117403
2016-01-02,434.87,435.99,430.42,433.55,2972.06344935
2016-01-03,433.2,434.09,424.06,431.04,4571.09703841
2016-01-04,431.54,435.86,428.44,434.17,5717.59545799
2016-01-05,433.31,435.39,429.5,432.43,3881.72086195
2016-01-06,432.45,432.67,426.54,429.56,5507.61422624
2016-01-07,429.99,459.16,429.25,457.0,16833.41915668
2016-01-08,456.87,465.0,444.51,452.7,10258.9945852
2016-01-09,452.02,454.0,446.68,448.84,4396.0450009
2016-01-10,448.84,449.89,440.8,448.79,4078.61065365
2016-01-11,448.2,451.13,438.0,448.0,7986.45843125
2016-01-12,448.0,448.0,434.35,434.85,6930.89654863
2016-01-13,434.78,438.35,424.5,432.64,10067.02104551
2016-01-14,432.64,434.0,427.0,429.55,4420.91215989
2016-01-15,429.55,429.8,360.0,360.0,37326.70141453
2016-01-16,360.62,392.07,352.0,386.91,25019.25199317
2016-01-17,387.8,391.14,376.0,380.16,8416.94363509
2016-01-18,379.94,388.5,373.63,385.49,7015.52993583
2016-01-19,385.47,386.92,375.59,376.76,7223.00324232
2016-01-20,376.9,422.98,372.53,416.32,25172.91741948
2016-01-21,418.9,421.25,404.59,409.59,9414.55707194
2016-01-22,409.42,410.07,374.45,382.55,14744.75776299
2016-01-23,382.85,395.0,381.05,386.4,7664.89092787
2016-01-24,386.37,405.97,385.36,402.16,5448.8452132
2016-01-25,402.16,402.31,385.5,390.9,8040.83085608
2016-01-26,390.1,397.7,386.2,391.77,6589.1535502199995
2016-01-27,391.77,397.0,390.31,394.95,4262.62933663
2016-01-28,394.62,395.56,376.0,379.75,11414.04549852
2016-01-29,379.55,383.99,363.73,378.22,13544.14541999
2016-01-30,378.12,380.42,372.95,375.64,2587.1071732699997
2016-01-31,376.38,379.3,364.7,368.49,4166.66582034
2016-02-01,368.49,378.2,366.53,371.81,7255.13421769
2016-02-02,371.79,375.0,369.73,373.05,5719.11332356
2016-02-03,373.05,374.0,365.0,368.38,7107.78660836
2016-02-04,368.4,391.88,367.95,387.82,13446.47968297
2016-02-05,388.0,389.5,382.99,385.0,7372.61395629
2016-02-06,384.97,384.98,371.35,375.39,5735.69706556
2016-02-07,375.39,380.0,373.04,375.0,2885.48241846
2016-02-08,375.0,378.99,369.99,370.91,6943.10816682
2016-02-09,370.95,377.0,369.12,373.2,5779.6801008
2016-02-10,373.69,383.85,372.12,379.66,10006.63329253
2016-02-11,379.34,380.5,373.54,377.98,7471.96039009
2016-02-12,377.98,383.48,377.07,383.27,5996.09236146
2016-02-13,383.0,390.99,382.0,390.99,7324.96634134
2016-02-14,390.99,406.71,390.59,405.0,9758.39271132
2016-02-15,405.5,409.71,393.4,399.28,7906.69773619
2016-02-16,399.5,407.8,396.0,407.51,8354.83032093
2016-02-17,407.51,421.11,404.0,415.54,11842.77782874
2016-02-18,415.59,424.9,413.4,421.18,8588.92668864
2016-02-19,421.15,422.0,414.0,419.54,5015.53810237
2016-02-20,419.98,443.96,419.5,434.63,11633.27274251
2016-02-21,434.63,447.99,426.0,438.5,10300.3526042
2016-02-22,438.33,439.5,431.15,438.27,5840.3160546
2016-02-23,438.26,440.0,414.0,419.1,10509.60507822
2016-02-24,419.1,424.28,409.07,423.78,7258.35730294
2016-02-25,423.79,426.75,415.79,423.51,5597.96719924
2016-02-26,423.38,432.0,418.01,432.0,4635.1202274
2016-02-27,432.0,435.0,428.22,431.07,4159.35798035
2016-02-28,431.07,435.0,422.29,431.68,3501.18941279
2016-02-29,430.26,440.99,428.12,435.23,8463.34883153
2016-03-01,436.75,437.5,427.01,432.5,6941.51621427
2016-03-02,433.33,434.5,421.31,423.45,5788.38363163
2016-03-03,422.4,424.47,415.85,420.29,7483.6467555
2016-03-04,420.29,423.9,406.02,408.01,7789.00370914
2016-03-05,408.18,408.98,382.0,399.83,16436.4038617
2016-03-06,399.77,412.31,393.11,406.23,5692.00930852
2016-03-07,406.15,414.96,403.03,414.01,5937.73379583
2016-03-08,413.96,414.99,408.46,411.75,5576.2582036
2016-03-09,412.14,413.51,408.75,413.0,4876.78893016
2016-03-10,412.99,416.9,409.31,416.0,5255.299453
2016-03-11,416.0,421.91,415.11,419.13,5950.80704895
2016-03-12,419.14,420.93,406.59,410.9,4640.49424972
2016-03-13,409.95,417.0,409.67,413.04,3286.86910903
2016-03-14,412.99,415.22,410.5,414.99,4470.78743496
2016-03-15,414.83,417.43,412.15,415.85,4569.87994639
2016-03-16,415.84,416.82,413.15,416.57,4100.47706379
2016-03-17,416.52,419.0,415.66,418.49,3704.16067257
2016-03-18,418.47,418.49,403.34,407.91,6391.24659493
2016-03-19,407.5,409.95,404.1,409.04,2870.24736036
2016-03-20,408.36,412.0,406.6,411.28,2579.0021275999998
2016-03-21,410.62,411.96,406.5,411.67,3546.2789106
2016-03-22,411.15,416.99,410.35,416.64,3950.15519464
2016-03-23,416.39,419.0,413.44,417.62,4946.39651107
2016-03-24,417.62,418.15,412.85,415.17,2776.60883207
2016-03-25,415.17,416.92,412.0,415.7,2588.7827232600002
2016-03-26,415.6,416.99,414.0,416.96,1253.0063756
2016-03-27,416.96,427.99,415.77,424.77,5038.8775332
2016-03-28,424.62,424.77,420.32,422.87,3283.79146452
2016-03-29,422.87,424.37,407.22,415.95,5955.0009902599995
2016-03-30,415.43,415.93,408.59,413.74,4824.85455188
2016-03-31,413.68,416.99,411.4,414.66,3774.42082775
2016-04-01,414.66,416.99,413.42,416.31,3736.77266241
2016-04-02,416.31,420.0,416.01,419.0,2072.95050098
2016-04-03,419.35,419.48,416.1,419.11,1337.67303294
2016-04-04,418.51,419.85,416.0,418.75,3457.56274345
2016-04-05,418.81,423.0,416.61,422.71,3956.55659754
2016-04-06,422.71,422.9,420.0,421.03,2396.3483709
2016-04-07,420.62,421.99,418.09,420.0,3216.81131955
2016-04-08,419.99,423.99,416.26,417.75,4584.13099271
2016-04-09,417.75,418.71,412.0,418.24,3599.39669345
2016-04-10,418.59,421.79,417.2,420.04,1779.82860787
2016-04-11,420.4,422.8,418.0,422.69,3487.8325098
2016-04-12,422.79,426.67,421.0,425.54,6082.73402325
2016-04-13,425.32,426.0,422.27,423.93,3917.08383409
2016-04-14,423.6,425.35,420.57,424.86,3863.79952226
2016-04-15,424.4,430.0,423.07,429.45,4406.24086239
2016-04-16,429.29,432.87,381.47,430.69,1848.39276214
2016-04-17,430.18,430.91,377.87,427.42,1502.8630595500001
2016-04-18,427.15,430.01,425.8,428.14,3180.43077191
2016-04-19,428.14,436.82,426.24,435.63,3798.23746594
2016-04-20,435.7,444.0,433.11,442.13,7602.64664993
2016-04-21,441.99,452.11,440.0,451.0,5421.15632535
2016-04-22,451.0,451.36,442.96,447.7,5494.44115676
2016-04-23,447.16,452.19,444.46,451.92,2250.0352108
2016-04-24,451.92,470.02,447.06,460.02,7103.31254853
2016-04-25,460.03,469.47,455.13,462.33,5607.18864396
2016-04-26,462.29,469.87,462.13,467.42,4629.18548678
2016-04-27,467.39,469.03,443.2,445.38,7084.23987101
2016-04-28,445.39,451.0,435.0,449.14,8736.25774023
2016-04-29,449.94,456.53,445.62,456.53,2982.5407793599998
2016-04-30,456.53,456.9,446.5,448.37,2419.58249945
2016-05-01,448.43,453.78,446.84,453.0,1190.6981509500001
2016-05-02,452.99,453.8,438.59,444.06,6362.93159046
2016-05-03,444.06,452.0,440.78,450.61,5576.91459995
2016-05-04,451.18,451.68,444.15,446.63,3327.60727439
2016-05-05,447.36,450.0,445.11,448.5,2569.5932008
2016-05-06,448.5,463.97,447.03,458.48,5540.13889435
2016-05-07,458.98,461.0,455.95,458.07,2004.63685564
2016-05-08,458.97,459.69,455.95,458.21,1353.23221968
2016-05-09,457.75,464.79,455.62,460.82,3536.50388948
2016-05-10,461.49,463.0,447.38,451.62,5746.15794317
2016-05-11,450.88,457.99,450.32,452.91,3352.58050446
2016-05-12,452.95,455.25,448.88,455.2,3453.49239803
2016-05-13,455.2,456.82,452.04,455.91,2822.65051924
2016-05-14,456.42,457.25,453.51,455.57,1377.71832273
2016-05-15,456.3,458.08,454.72,457.56,1612.71056651
2016-05-16,457.56,458.0,451.11,454.0,3248.19201842
2016-05-17,454.0,456.09,452.0,453.08,3430.47946611
2016-05-18,452.96,455.68,452.0,452.92,2608.23175369
2016-05-19,452.47,453.85,435.03,436.3,5961.1150858
2016-05-20,436.3,444.41,435.06,442.72,3448.22731015
2016-05-21,442.84,443.98,435.28,443.31,1916.43483232
2016-05-22,442.72,443.47,435.0,438.8,2350.68206329
2016-05-23,438.72,442.99,436.4,442.99,2625.60063214
2016-05-24,442.63,446.37,441.0,443.97,3072.77859999
2016-05-25,445.31,449.6,444.26,448.7,3663.3159109499998
2016-05-26,448.27,452.98,446.8,452.07,3768.49837209
2016-05-27,452.07,478.16,452.07,472.05,12234.20331935
2016-05-28,470.58,529.08,468.0,519.41,12568.03112362
2016-05-29,522.13,540.0,485.0,517.84,8215.67477949
2016-05-30,517.6,535.0,510.01,527.64,6074.77470614
2016-05-31,527.64,548.5,515.0,531.84,12071.18195862
2016-06-01,532.37,542.87,525.49,536.95,5456.942657
2016-06-02,536.95,540.0,529.13,538.0,3939.35132757
2016-06-03,538.0,578.37,535.74,569.94,8801.7746347
2016-06-04,569.93,588.71,558.54,573.8,6216.6271931
2016-06-05,573.5,582.0,566.0,573.91,5415.93469447
2016-06-06,573.8,586.02,573.8,584.5,4465.51612085
2016-06-07,584.12,594.44,563.0,577.54,6705.91830357
2016-06-08,577.48,584.25,571.86,583.03,3259.15110512
2016-06-09,583.01,583.1,572.97,575.01,3770.7182618
2016-06-10,576.06,580.0,572.0,578.01,3458.56492292
2016-06-11,576.53,611.0,575.93,610.0,4000.07125397
2016-06-12,610.0,683.02,603.21,672.13,14138.30680118
2016-06-13,668.73,725.0,655.02,704.49,17280.60397099
2016-06-14,703.81,704.5,655.0,685.25,10633.44050212
2016-06-15,685.25,695.77,672.12,695.0,5783.92382786
2016-06-16,695.0,773.07,689.8,766.62,17946.82684698
2016-06-17,767.37,778.7,706.37,745.22,14687.27083679
2016-06-18,745.0,778.85,723.02,754.83,5903.47180558
2016-06-19,753.47,764.93,740.11,761.44,2617.27920864
2016-06-20,759.12,763.99,723.4,730.85,7975.97107838
2016-06-21,725.0,728.18,625.0,667.54,33056.28964434
2016-06-22,665.36,677.63,588.03,601.3,16456.40877924
2016-06-23,600.51,632.67,1.5,624.91,24334.07931936
2016-06-24,622.59,683.88,620.82,661.71,16163.8016025
2016-06-25,660.76,684.45,639.4,659.86,6576.67165429
2016-06-26,658.8,662.9,608.64,630.16,5838.1489745
2016-06-27,630.16,658.0,618.03,657.5,8668.59311399
2016-06-28,657.49,665.51,635.5,646.08,5478.35678011
2016-06-29,644.33,645.0,621.09,634.11,9132.47818623
2016-06-30,635.91,671.22,628.06,667.95,7479.78991538
2016-07-01,666.33,684.1,659.71,674.86,6432.9196212
2016-07-02,674.55,704.93,672.74,702.48,5506.04313621
2016-07-03,702.48,704.99,646.29,658.27,7320.31995024
2016-07-04,659.77,682.35,640.1,680.35,4290.13225288
2016-07-05,678.74,682.36,661.57,668.94,3112.7271219
2016-07-06,669.09,679.0,662.13,674.7,3590.61112814
2016-07-07,674.7,678.43,605.5,638.19,12686.97748136
2016-07-08,638.89,665.99,635.0,663.0,6579.38521243
2016-07-09,663.0,663.99,626.0,647.78,6180.15042485
2016-07-10,647.78,650.88,636.8,648.76,2313.34939114
2016-07-11,648.77,659.6,639.31,649.32,2978.13685533
2016-07-12,649.32,678.0,646.05,663.52,4288.07627477
2016-07-13,663.52,669.97,651.03,655.06,6573.2020306800005
2016-07-14,652.24,664.93,650.01,659.1,2392.43467683
2016-07-15,660.3,670.01,658.41,664.6,3228.34264303
2016-07-16,664.6,666.67,655.0,662.45,1682.67647056
2016-07-17,662.45,684.19,661.35,679.54,3437.77012475
2016-07-18,679.54,682.21,666.12,672.1,3012.20623456
2016-07-19,673.45,675.81,666.0,673.48,1904.43446142
2016-07-20,674.8,675.0,660.0,667.03,3418.62509416
2016-07-21,667.01,667.1,660.1,663.99,2503.04270767
2016-07-22,663.25,666.3,645.0,649.95,5191.5550657700005
2016-07-23,647.88,656.77,646.0,655.52,1284.52223933
2016-07-24,655.52,665.0,651.99,661.47,1427.97990306
2016-07-25,659.64,661.99,652.28,654.96,2441.94401025
2016-07-26,655.0,656.94,645.01,651.24,3552.82907397
2016-07-27,651.22,659.98,646.31,653.48,2664.94311137
2016-07-28,655.13,657.89,652.41,653.07,1909.23654208
2016-07-29,654.84,657.48,653.0,654.61,1297.14816627
2016-07-30,654.88,657.5,652.19,654.67,719.15982547
2016-07-31,654.02,654.71,614.97,623.83,4933.61939038
2016-08-01,622.5,630.0,603.63,606.35,5512.82137405
2016-08-02,606.84,613.03,465.28,540.0,22142.66733973
2016-08-03,540.0,572.34,521.0,563.42,15453.58615956
2016-08-04,563.99,583.97,552.0,576.13,8499.83692796
2016-08-05,578.14,578.2,562.0,572.5,4811.23583899
2016-08-06,572.98,592.0,562.56,589.48,6021.3087891000005
2016-08-07,589.47,598.82,582.12,592.47,2910.30990604
2016-08-08,592.47,594.0,583.58,591.88,3181.85250852
2016-08-09,591.85,591.85,579.43,582.75,3174.70598792
2016-08-10,582.71,603.0,580.01,590.27,5217.75905561
2016-08-11,590.46,597.78,585.22,585.22,2543.68401092
2016-08-12,585.25,591.19,580.47,585.91,2177.37864395
2016-08-13,585.34,589.98,581.71,583.52,962.30229892
2016-08-14,583.54,583.92,556.24,568.76,4812.88862744
2016-08-15,568.76,573.69,554.9,565.55,4633.74558455
2016-08-16,564.2,579.8,563.0,574.99,4837.18871903
2016-08-17,574.95,577.86,566.02,570.91,4108.5976507000005
2016-08-18,570.91,575.87,568.79,571.49,3967.28412511
2016-08-19,571.51,574.86,552.3,572.91,4652.00521466
2016-08-20,572.98,581.02,568.52,577.88,2431.78684382
2016-08-21,577.7,583.99,576.01,577.55,1139.76224273
2016-08-22,577.55,585.95,572.5,582.78,5086.06256577
2016-08-23,582.78,584.99,576.0,580.23,4182.04589939
2016-08-24,580.27,582.1,575.4,577.58,2991.01460758
2016-08-25,577.65,578.75,571.16,575.71,4231.40701036
2016-08-26,575.75,582.46,574.1,578.78,3300.29774328
2016-08-27,577.92,579.09,564.81,568.31,2702.58036182
2016-08-28,567.51,573.34,566.8,573.2,1034.07669959
2016-08-29,573.2,575.0,568.6,571.5,2333.00891707
2016-08-30,570.74,576.5,568.55,575.91,4439.35420543
2016-08-31,575.88,576.49,568.4,570.75,3917.82520705
2016-09-01,570.75,572.86,566.86,571.05,2833.21048959
2016-09-02,571.05,574.2,567.03,572.0,2996.65467508
2016-09-03,572.0,598.64,569.01,595.01,4645.77734019
2016-09-04,596.25,609.05,590.88,603.72,3951.19879148
2016-09-05,605.72,607.31,592.46,603.48,3838.1755876
2016-09-06,604.98,609.74,601.0,608.16,4038.33754573
2016-09-07,608.93,615.92,604.7,615.16,4502.71072652
2016-09-08,614.44,628.98,611.66,625.67,4354.95251639
2016-09-09,625.67,627.49,612.93,622.01,3274.0756508599998
2016-09-10,622.01,625.0,618.67,621.65,1527.83753513
2016-09-11,621.65,628.99,594.63,606.32,5336.9515717
2016-09-12,604.08,609.15,602.0,608.04,3512.28237051
2016-09-13,606.4,609.61,603.28,607.46,3471.52717479
2016-09-14,607.45,610.69,605.98,608.5,2895.4604519
2016-09-15,608.5,608.99,602.3,606.71,3085.66694768
2016-09-16,606.65,608.99,603.5,605.69,2612.88007635
2016-09-17,607.04,607.59,601.1,604.1,1117.48707654
2016-09-18,602.93,609.06,601.97,608.0,1307.05511292
2016-09-19,608.0,609.5,603.0,608.72,2476.59039745
2016-09-20,608.73,608.88,600.94,600.94,2680.44760563
2016-09-21,600.85,601.01,592.1,595.46,3671.19191264
2016-09-22,595.46,596.42,592.5,595.41,2421.45482616
2016-09-23,595.42,602.9,593.0,601.42,4007.88275861
2016-09-24,600.47,603.59,597.76,599.33,1140.23303781
2016-09-25,600.05,601.99,596.0,598.98,1086.83579854
2016-09-26,598.95,607.27,596.1,606.47,4056.39371551
2016-09-27,606.7,608.37,600.02,604.26,3055.81637038
2016-09-28,605.07,605.3,601.41,603.95,2202.74962821
2016-09-29,603.93,605.99,601.0,605.6,2718.01919323
2016-09-30,605.59,608.39,603.15,608.23,2633.44489285
2016-10-01,608.23,614.28,608.23,612.98,1458.84374513
2016-10-02,612.98,613.0,605.0,608.6,1407.0592925
2016-10-03,608.6,612.98,606.6,611.16,2245.89234656
2016-10-04,612.84,612.84,604.99,607.19,2955.42383816
2016-10-05,607.19,612.0,605.76,608.49,2410.92611361
2016-10-06,608.01,610.5,607.09,610.25,2039.82035671
2016-10-07,610.25,616.34,607.52,614.88,4033.82185438
2016-10-08,614.88,616.99,612.5,614.34,888.66002111
2016-10-09,614.34,614.98,610.0,613.06,1174.26113887
2016-10-10,612.12,616.47,612.12,616.0,2295.52302846
2016-10-11,616.37,639.0,614.56,639.0,8087.31933662
2016-10-12,638.3,640.0,628.76,634.5,2658.52776787
2016-10-13,634.5,636.0,630.0,634.02,2381.50067975
2016-10-14,635.16,639.99,630.45,638.2,3154.82335026
2016-10-15,638.2,642.0,635.25,635.96,1421.85361066
2016-10-16,635.26,641.4,635.18,638.97,1289.53724609
2016-10-17,638.97,639.99,632.1,636.91,3958.0365344
2016-10-18,636.96,637.8,631.52,635.95,2731.17634977
2016-10-19,635.95,638.04,624.13,627.98,4472.89998392
2016-10-20,627.84,630.22,625.0,628.89,2040.00987473
2016-10-21,628.05,632.36,627.5,629.0,3050.50932903
2016-10-22,628.99,656.0,628.57,654.52,4351.6194781799995
2016-10-23,654.52,656.0,647.51,648.74,2535.01019265
2016-10-24,648.71,652.25,640.0,648.6,4679.0014143
2016-10-25,649.03,657.58,643.0,651.97,6106.91617897
2016-10-26,651.97,677.0,651.69,675.11,6716.23146341
2016-10-27,674.63,685.89,665.59,684.71,4545.43620804
2016-10-28,684.68,687.23,677.05,685.91,3574.07546814
2016-10-29,685.91,717.99,684.89,711.13,4034.88400838
2016-10-30,711.1,711.78,691.49,697.23,3752.5253719
2016-10-31,697.1,706.97,683.6,697.01,4655.89251212
2016-11-01,697.04,737.0,695.38,726.6,6570.01885443
2016-11-02,726.6,742.0,717.32,742.0,4320.53171915
2016-11-03,742.0,745.19,670.32,685.22,12102.24273144
2016-11-04,684.84,707.67,681.0,702.7,5345.6792147
2016-11-05,702.95,707.34,694.71,703.46,1918.31151101
2016-11-06,703.33,714.36,697.92,709.93,2292.8635227
2016-11-07,709.92,709.92,698.26,702.86,3020.87240328
2016-11-08,702.86,712.92,701.02,709.31,5526.47459343
2016-11-09,708.17,740.86,705.45,721.5,9726.2512339
2016-11-10,721.5,722.0,707.0,714.47,4996.45256408
2016-11-11,714.48,720.94,712.24,716.39,3328.33076179
2016-11-12,716.39,716.39,701.0,702.28,2811.55106984
2016-11-13,701.17,702.89,683.23,700.38,6023.54902216
2016-11-14,700.38,705.89,697.14,703.82,7566.58050969
2016-11-15,704.98,716.54,703.05,711.06,5668.93994884
2016-11-16,711.07,742.87,708.44,739.71,11585.04541819
2016-11-17,739.71,749.98,732.22,735.24,6681.43151549
2016-11-18,736.0,752.95,731.31,748.98,4271.04146281
2016-11-19,748.98,755.07,742.63,750.75,1965.43652251
2016-11-20,750.09,753.82,714.0,727.09,5525.9596111
2016-11-21,727.09,739.2,727.03,736.76,4017.57762466
2016-11-22,736.92,750.0,730.27,749.22,5034.70408511
2016-11-23,749.13,749.98,729.92,740.18,4462.77871527
2016-11-24,740.18,741.15,729.0,735.63,4039.81535353
2016-11-25,735.63,737.07,728.0,737.07,3356.08903132
2016-11-26,736.96,737.56,722.3,729.91,2314.57662144
2016-11-27,729.91,732.0,722.44,727.32,3447.86947559
2016-11-28,727.32,732.44,724.1,729.54,4741.11519229
2016-11-29,730.99,733.29,721.0,730.76,5406.90035323
2016-11-30,730.72,744.49,727.0,742.06,6249.618523
2016-12-01,742.06,754.98,740.18,751.54,6124.50185948
2016-12-02,751.55,778.07,750.77,769.99,8098.57532493
2016-12-03,770.91,770.99,752.41,760.75,2772.6612477099998
2016-12-04,762.97,762.97,752.41,762.0,3215.68481818
2016-12-05,762.0,762.09,743.0,750.24,5567.77285717
2016-12-06,749.51,759.9,747.99,758.98,6763.73852485
2016-12-07,758.97,769.61,751.78,763.99,4809.70777587
2016-12-08,764.05,772.01,762.29,766.84,4892.93925488
2016-12-09,766.84,773.99,766.29,769.57,2868.41656863
2016-12-10,769.57,774.12,768.11,772.28,2200.70812765
2016-12-11,772.28,772.28,764.01,768.97,1421.13041748
2016-12-12,768.97,779.0,768.96,776.9,2805.19133166
2016-12-13,777.0,793.27,765.1,775.35,4918.81400706
2016-12-14,775.75,781.0,770.74,777.09,2333.38039481
2016-12-15,777.03,779.08,771.0,775.89,3039.82232695
2016-12-16,776.3,782.46,771.24,781.32,3475.77113231
2016-12-17,781.32,790.88,780.36,788.52,2389.76188083
2016-12-18,788.3,790.99,780.0,788.67,2519.24374939
2016-12-19,788.34,794.39,787.01,791.0,3917.87027522
2016-12-20,791.03,803.0,787.1,798.65,4118.6935046300005
2016-12-21,798.83,834.97,796.82,832.75,9391.36496102
2016-12-22,832.02,875.0,827.29,859.96,12070.35326085
2016-12-23,858.94,920.0,858.93,914.0,16526.62879671
2016-12-24,914.48,918.5,878.89,892.61,6026.45470401
2016-12-25,892.61,894.97,859.0,890.67,4658.23642176
2016-12-26,890.65,905.18,888.0,897.1,3467.54622755
2016-12-27,897.82,936.42,891.0,930.34,7225.77311731
2016-12-28,930.34,976.48,929.49,976.47,12285.11131172
2016-12-29,976.48,980.74,950.0,969.58,7858.45685371
2016-12-30,969.99,970.0,931.0,959.54,10755.03649428
2016-12-31,959.54,966.37,944.11,966.3,4162.92129897
2017-01-01,966.34,1005.0,960.53,997.75,6850.59330859
2017-01-02,997.75,1032.0,990.01,1012.54,8167.38103018
2017-01-03,1011.44,1039.0,999.99,1035.24,9089.65802529
2017-01-04,1035.51,1139.89,1028.56,1114.92,21562.45697196
2017-01-05,1114.38,1136.72,885.41,1004.74,36018.86111989
2017-01-06,1004.73,1026.99,871.0,893.89,27916.70309893
2017-01-07,894.02,907.05,812.28,906.2,20401.11359103
2017-01-08,906.2,941.81,881.3,909.75,8937.49270783
2017-01-09,909.8,912.87,875.0,896.23,8716.18294096
2017-01-10,896.09,912.47,889.41,905.05,8535.5216881
2017-01-11,905.24,918.4,755.0,778.62,35893.76836795
2017-01-12,778.7,832.99,751.34,807.47,17400.14155465
2017-01-13,807.51,831.4,775.0,825.86,11409.52033002
2017-01-14,825.98,837.76,810.0,818.27,6614.71899162
2017-01-15,819.52,823.45,808.0,821.86,4231.46390349
2017-01-16,821.86,835.0,818.09,831.81,6166.04397741
2017-01-17,831.76,908.5,827.0,905.99,12264.16938457
2017-01-18,905.95,915.99,851.74,887.7,11181.89887846
2017-01-19,887.69,910.0,878.89,901.01,11094.60329761
2017-01-20,902.23,902.43,880.0,895.8,6618.62776406
2017-01-21,895.81,928.0,895.0,921.98,5865.63203056
2017-01-22,921.98,937.74,886.76,923.76,7166.6654789
2017-01-23,923.75,927.57,913.21,913.52,3514.74142946
2017-01-24,913.15,923.0,881.48,885.47,9405.046565
2017-01-25,885.47,904.01,884.5,893.43,5291.55474211
